Extremity,WC_zscore,WPS_zscore,number_zscore,quantity_zscore,Drives_zscore,affiliation_zscore,achieve_zscore,power_zscore,Cognition_zscore,cogproc_zscore,insight_zscore,cause_zscore,discrep_zscore,tentat_zscore,certitude_zscore,differ_zscore,emo_pos_zscore,emo_neg_zscore,emo_anx_zscore,emo_anger_zscore,emo_sad_zscore,Social_zscore,prosocial_zscore,polite_zscore,socrefs_zscore,family_zscore,friend_zscore,female_zscore,male_zscore,politic_zscore,ethnicity_zscore,Lifestyle_zscore,leisure_zscore,home_zscore,work_zscore,money_zscore,relig_zscore,Physical_zscore,health_zscore,sexual_zscore,food_zscore,death_zscore,need_zscore,want_zscore,acquire_zscore,lack_zscore,fulfill_zscore,fatigue_zscore,reward_zscore,risk_zscore,Perception_zscore,motion_zscore,space_zscore,visual_zscore,auditory_zscore,feeling_zscore,time_zscore,focuspast_zscore,focuspresent_zscore,focusfuture_zscore,Moral_Percentage_zscore,Affect_Percentage_zscore,ME_Percentage_zscore
0.499891519546508,-0.704295800473294,-0.6741662548068189,-1.0756697815492058,-1.1718059070543263,-0.9535509059374359,-0.4777056187486071,-0.48602212633883474,-0.6988651681277183,0.005567474956818005,0.04017498692191567,-0.8833925888173658,1.9251418968817342,0.3489471749052387,-0.734584724072561,0.9489062178098936,-0.7199710623846399,-0.5063547710043653,0.5354799160073294,-0.4628691283373618,0.6485929121301026,-0.26037696319299514,0.25657628332535026,-0.3139964409177112,-0.5049890377475569,0.14055421994367004,-0.5478551952102549,-0.2708233470772509,-0.03074709343110055,0.8501484580296248,-0.1805035273345573,0.9486407254209163,-0.29863464812034474,0.2878762306084891,0.5624621488432776,-0.6610182243799957,0.11352237105996327,-0.33001071738354637,-0.2178651084137919,0.026871603672647654,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,0.8596591610838504,-0.6220576029333414,0.39455545769609296,-0.35039072888971456,-0.49993208931673777,-0.10597553403763497,-0.6170652730913838,1.195854723196518,-0.7515363468188613,-1.1886715153775473,-1.1222165042944958,2.1831227282230907,2.3915009027377008,-0.3806938472909151,0.019947086727955702,0.29221815958015007,-0.5658338660235221,-0.7483670703527106,0.023331783734745107,-1.5823582318966034,0.359186674826251
0.499976555001922,0.6748682104660334,0.5395373310484618,0.08584335390213518,1.0314263516801017,-1.6205712728007056,-0.5022359567216242,-1.0752850296377672,-1.2466086308851791,-0.4695877153233042,-0.4900738923003381,-1.2973251161489316,-0.7468554647892136,-0.1689588474002919,0.15047230209913312,0.49077225970035204,0.9393994860769562,-0.5063547710043653,-0.3771856221298738,-0.4628691283373618,-0.556864502780038,1.5336078549788372,-1.5884699202212582,-0.9293507329174487,-0.5049890377475569,-1.1162875628092976,0.1881841278525039,-0.2708233470772509,-0.4574707732926361,0.05789006699113625,-0.6579406619915131,3.0099251643609546,-0.55810083706645,0.06861929897437893,1.1968179558093799,-0.9672889315478033,0.08828479165593685,-0.33001071738354637,-0.5542342506928263,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,0.1639781110034603,0.025308632694477633,-0.6220576029333414,-0.5228419203118355,0.659407769311464,-0.49993208931673777,-0.10597553403763497,-0.6170652730913838,3.605570492753888,1.07303549433026,2.189548638605475,0.9256413652300864,-0.7037083409667898,-0.3929115325325846,-0.3806938472909151,-0.28413228098159254,-0.6838507445844737,-0.07419435419040438,-0.558604571296332,-0.16990203064788692,0.31299773251372554,1.2255367951408502
0.49996071383066,0.4917933417572732,-0.0346221093982286,0.012263336271733665,0.05767638018586779,0.9919251640804337,0.13555283057682047,1.0661825945461576,0.7752091507636841,0.7183002603770017,0.6435616425886183,-0.03533570355269455,-0.36514155597907816,2.032141747398213,-0.3487906357413097,0.5446703724191216,0.05849907146154117,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.7433544306440297,0.003004254960941494,0.5357486173309896,-0.16201880183019257,-0.164501381115068,-0.2708233470772509,-0.4574707732926361,-0.23752831610796116,0.11011038071750287,-0.24764042217821308,0.7168623327549292,-0.5160658520499147,-0.2833455937781923,0.7836549226379644,0.5425612209284121,-0.33001071738354637,-0.751133260807383,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,-0.7756678745593203,-0.6220576029333414,-1.0598550196335497,-0.35039072888971456,-0.49993208931673777,-0.10597553403763497,1.081279515233526,-0.748828178551535,-0.3641970732788242,-1.0119646150153585,0.28887941731649286,-0.6829397721236972,-0.3929115325325846,-0.3806938472909151,-0.7753374134354774,-0.889909735463672,-0.008153225735209222,1.0227495875068222,-0.06971494424812189,-0.47221682753371497,-0.38197311978670395
0.499970912933349,0.6016382629825293,0.05323858789432604,-0.39768247624050446,0.0084970886962602,-0.1679491405206964,1.2966554946329634,1.0086935308096765,-0.9445442212762852,1.145939931629112,0.5521394220330577,0.6612824522004285,0.6244870964916432,0.20508439093148012,-0.0991591668210883,-0.15600509292488288,-0.9965328204615725,-0.5063547710043653,0.7135609966194665,0.45269618046181537,-0.556864502780038,1.5336078549788372,0.33770597454512985,-0.9293507329174487,-0.5049890377475569,0.6725507417438679,-0.1798355336788755,-0.2708233470772509,-0.4574707732926361,-0.2509564244306474,-0.5375434715128025,-0.266044747525892,-1.510968048196112,-0.5160658520499147,-0.8119754329166109,-1.233108790599108,-0.509004587572688,-0.33001071738354637,-0.3573352405782696,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,4.480740454293728,-0.6220576029333414,2.184599122101807,-0.35039072888971456,0.8818379848024608,-0.10597553403763497,1.0133457237005294,3.337824296136403,0.4784357323170456,0.4848467762878881,-0.16314295311599672,1.8092884890474228,-0.3929115325325846,-0.3806938472909151,-0.10870187653377598,0.12954000888604575,0.13126693433686892,-0.8622245697865376,-0.48777533149541474,0.617208192145422,0.9867380995931953
0.499972192686982,0.6016382629825293,0.2534792468401461,-0.019270956998438515,0.1265273882713185,-0.1679491405206964,-0.09339699050467254,0.6637591483907892,-0.35652550390430504,0.6232692223209769,0.5521394220330577,-1.2973251161489316,1.6565284054968241,-0.4854569721425605,-0.6438096444652078,-0.8027824455501178,2.475853697615471,-0.5063547710043653,0.7135609966194665,1.3682614892609926,0.31983179897279146,-0.26037696319299514,0.40313314488366203,-0.9293507329174487,-0.5049890377475569,0.5129517852038089,-0.5478551952102549,-0.2708233470772509,-0.4574707732926361,-0.7410823782086954,-0.9402513155278002,-0.9378026227161723,-1.0770332149586601,0.6533044499986727,-0.30449078734372903,-0.9557315463716596,-0.509004587572688,-0.33001071738354637,-0.15223210504227302,0.20690468038765658,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,0.44248389688916406,-0.6220576029333414,0.014171179009878623,-0.35039072888971456,-0.49993208931673777,-0.10597553403763497,0.19814022530457273,-0.07241673446525566,0.6415259527549554,-0.2739534429144522,0.6937342360516788,-0.20526268873256584,0.6351792127979822,-0.3806938472909151,-0.39523820379854246,-0.5265951989135066,1.9070394994654436,-0.558604571296332,-0.725825220780695,1.6754901508826228,-0.6855179466653106
0.499970555305481,0.4917933417572732,-0.0346221093982286,0.14365622489745097,0.2986549084849459,0.4397805270658383,0.5443917967937723,-0.3566717329317521,0.17913538246880026,0.6103104444042465,0.4150060911997158,0.45936414618503035,0.34173605292858,0.6079001860580039,0.7745509743996868,-0.8027824455501178,-0.1873336023846214,0.343233770949268,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,1.1333003658616814,0.003004254960941494,-0.5049890377475569,1.3209215026878594,1.3535797227018722,-0.2708233470772509,0.8227002662919705,-0.06967696207438306,0.9321325777790441,1.8044418540879859,-0.6117834968484026,-0.5160658520499147,-0.8119754329166109,-1.077084090721168,0.33224805922819206,1.0471016747056883,0.6681804371017133,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,1.2828583225509533,0.05868265383005258,0.30515644582453755,-0.5004663745067641,0.7014827067365133,0.9394117378907607,-0.10597553403763497,-0.6170652730913838,0.6462704248764162,-0.5306850066425244,-0.7624960497981508,-0.3911194529862954,-0.16372555104638048,0.6780163271867558,-0.3806938472909151,-0.48880108617071116,-0.7543446098852521,0.5421895113914152,0.7191295890166166,1.390402941021491,-0.2318040393277399,0.4727815177191913
0.499963760375976,-0.10625122935801039,-1.0644312125481634,-0.23475529434461495,-0.6111619840727978,-0.05677907937681788,1.7136712401742544,1.0086935308096765,-1.109672765195814,0.9558778555170624,1.3475127408664374,2.7309450888582574,0.6244870964916432,0.492809958878997,0.1277785321972948,0.7063647105754306,-0.12587543392308076,-0.5063547710043653,0.9806826175376722,2.779758006993058,-0.556864502780038,-0.26037696319299514,0.34817432179929525,-0.40723193970555016,0.07782404909642913,1.1879223722378098,-0.5478551952102549,4.683621913428538,-0.0954021964404241,0.42044899170366495,-1.2433201053535199,-0.6433334171533096,-0.5402066171391323,-0.5160658520499147,1.5774314399890412,-0.8170429242579353,-0.23980374059640627,-0.33001071738354637,-0.751133260807383,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,-0.7756678745593203,0.41642213167548314,2.095096938881521,-0.35039072888971456,1.1121329971556606,-0.10597553403763497,1.2850808898325152,-1.1011258056798054,-0.3404130827982955,1.1085181893309077,-0.595512177007943,-0.620634065594419,-0.3929115325325846,-0.3806938472909151,-0.02098667430986823,0.9971568125879338,-0.1402354826455992,-0.09052374029059838,-0.6527338463240875,0.34891135753598995,-1.521645969794564
0.499888241443841,0.45517836801552114,-0.8151520248809171,2.513983935705391,0.5642230825288279,-1.2907667580738666,-0.8701910263168808,0.017007181355375732,-1.0130121541209678,-0.4350309742120225,-0.3529405614669963,0.7218579440050479,0.3558736051067332,0.6222864644553797,-0.9047879983363484,-0.12905603656549808,-1.1911503539231176,0.343233770949268,-0.35492548705335664,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,-1.9653304213712035,0.003004254960941494,-0.5049890377475569,-1.6383091498257416,-0.5478551952102549,-0.2708233470772509,-0.4574707732926361,-0.5665169700137742,1.1604720769628059,-0.9286004600423329,1.2939509254109216,-0.5160658520499147,0.24528424536022633,0.512056370998588,2.2250665145301722,-0.33001071738354637,-0.3409269897353899,-0.06914603724202383,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,-0.3584926103646338,0.30515644582453755,-1.0598550196335497,3.8571030136151965,-0.49993208931673777,-0.10597553403763497,0.23210712107107095,-1.1011258056798054,0.08430103292542909,0.2873508288242653,-0.0805997376457157,0.3554886700309362,-0.3929115325325846,-0.3806938472909151,-0.032682034606389056,-0.6079342742605585,0.18997015963037558,0.415509590526411,-1.173194840299583,-1.0898289903387222,1.5970154498082254
0.499980330467224,0.61384325422978,1.673553307731426,-0.40293819178553314,-1.06852939492615,2.3333772352165645,-0.4858823980729462,-1.0752850296377672,3.1393665966359614,-0.016030488237733318,-0.22952056371698917,2.1150942555112935,-1.0861567170648896,-1.190384613613977,1.2738139122401295,-0.8027824455501178,-1.242365494307735,-0.5063547710043653,-0.9114288639662853,-0.4628691283373618,-0.556864502780038,-0.26037696319299514,0.518284964679479,-0.9293507329174487,0.4941191111278476,0.26357841560996614,-0.5478551952102549,-0.2708233470772509,-0.4574707732926361,-0.5799450783364605,0.5626377518271393,-0.7169507185440254,0.10845885522613066,-0.5160658520499147,-0.8119754329166109,0.9974665483966225,-0.7109052228048991,-0.33001071738354637,-0.751133260807383,-0.3692011651003721,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,-0.3751796209324213,-0.6220576029333414,-0.5228419203118355,-0.35039072888971456,-0.49993208931673777,-0.10597553403763497,-0.6170652730913838,-0.7629200836366659,-1.0097625291788856,-1.2822222273340003,-0.5483446253106398,-1.2021539932010137,-0.3929115325325846,0.4428401638742091,-0.9624631781798147,-0.7923028450472098,-0.5878475755085871,0.36490625744471,-0.018575549715732352,-1.3891535245801783,-1.2436098397201827
0.499928951263427,0.2965134818012622,-1.4077009135981418,-0.7393039866673694,-1.7570394757806587,0.38419549649389906,0.6179828107128233,-0.6728615834823987,0.2677409426207424,-1.9944039168586059,-1.7745560911059697,0.5401314685911895,-1.0296065083522767,-1.1616120568192252,-0.5984221046615311,-0.8027824455501178,-1.9388914035385283,0.3772173126274133,-0.33266535197683944,-0.4628691283373618,0.39288982411886064,-0.26037696319299514,1.7221448989084711,0.9913005421120352,0.036194542893287246,1.4771954809666672,-0.5478551952102549,-0.2708233470772509,-0.4574707732926361,2.3876668609772005,0.409027543285336,0.2676806875567965,0.1397737400989366,-0.5160658520499147,-0.2622004002126555,0.4427120599417259,-0.4921795346366703,0.637689882462943,-0.5378259998499465,-0.05714383212768988,-0.22161396060969396,-0.3428045073233172,-0.3730843905393363,-0.7756678745593203,-0.6220576029333414,0.1036733622301644,-0.35039072888971456,-0.49993208931673777,-0.10597553403763497,-0.6170652730913838,0.350340418088669,-0.6801843753772753,0.6095810588964921,-0.9964363664350204,-0.6621712032806044,-0.3929115325325846,-0.3806938472909151,-0.24904620009202902,1.550262524947887,-1.4390443422644328,0.13719125857705589,1.6927125719063516,0.6926698782065791,0.25835853305276385
